IPC_Mexico,USD_MXN
-0.03287509,0.01907375
0.00833437,-0.00308488
-0.00279149,-0.01145069
-0.00529930,0.00903117
-0.01748811,0.01909818
-0.00391077,0.01489765
-0.01881326,0.01908260
0.00285746,-0.01158357
0.02471985,-0.02975279
-0.00490126,0.00538354
0.00807839,-0.01156462
-0.00114957,0.00417865
-0.01651344,0.01268664
-0.00732255,0.00006360
-0.01416805,0.01520771
-0.00462231,0.00243162
-0.02036156,0.02359972
0.00856012,-0.01312028
0.00424607,0.00612477
-0.00408221,-0.00175274
0.02241187,0.00620519
0.02296146,-0.02179102
-0.01599341,0.01093555
0.01544326,-0.00232245
-0.02505329,0.00430703
0.00530120,-0.01501666
-0.00255167,-0.00151262
-0.01088536,0.01574211
-0.00821757,0.00215172
0.01038282,-0.01005796
0.00480174,0.00037345
0.02220927,-0.01334405
0.00668575,-0.00277095
0.00354650,0.00264478
0.01376990,-0.00880619
0.00367161,0.00152600
-0.00092372,-0.00081835
0.00119778,-0.00326429
0.00205121,-0.00053441
-0.01258728,0.00643418
0.00591367,0.00074488
-0.01078960,0.00717514
0.00906881,-0.00582933
-0.00119497,0.00660768
-0.03419966,0.01310127
-0.01009837,0.00292000
0.00128519,0.00565314
0.00583704,0.00575897
0.00037531,-0.00200538
0.00451747,-0.00714321
0.01578196,-0.00946668
-0.00232980,-0.00554629
0.00136543,0.00000000
-0.00418819,0.00413532
0.00982429,-0.01143907
0.00373733,0.00244317
0.00232968,0.00459423
-0.01862986,0.01160722
0.00196420,-0.00158590
0.00558599,-0.01082082
0.00264202,0.00778000
0.01887367,-0.00790550
0.00260265,-0.00145198
0.00464867,-0.00473146
-0.00802939,0.00006310
-0.00091033,0.00255256
-0.00619815,0.00078678
-0.00478539,-0.00649274
0.01559424,-0.00517527
-0.00147722,0.00124923
0.00403245,-0.00553041
0.00020396,0.00292842
0.00032603,0.01062000
-0.00244395,-0.00567642
-0.00464114,-0.00134874
-0.01936760,0.01369590
-0.00054414,-0.00319232
0.00182783,0.00000000
0.00062694,-0.00590947
0.00516100,-0.00483226
0.00377841,0.00285460
-0.00788921,0.00599988
0.00428392,0.00392775
-0.00462487,0.01295375
-0.02449529,0.00098240
0.00282815,0.00385834
-0.00752274,0.00667820
0.01706666,-0.00298820
-0.01180538,0.00908996
0.00942499,0.00432492
0.02060024,-0.01149065
0.00241210,-0.00177071
0.00540037,-0.00762451
0.00470775,0.00023185
-0.00915013,0.00923992
-0.00119648,-0.00161717
0.00336927,-0.00261133
0.00331222,-0.00632626
0.00899370,-0.00488769
0.00413374,-0.00179035
-0.00034214,-0.00366858
0.00684077,-0.00086053
0.00069581,-0.00549371
-0.00269099,-0.00631564
-0.00350181,0.00126631
0.00571391,-0.00730336
-0.00476811,0.00159227
0.00410027,-0.00678456
-0.00216026,0.00391670
0.00431704,0.00469578
0.01421401,-0.00485533
0.00685926,0.00652140
0.00636120,-0.01156078
0.00330018,-0.00016039
-0.00328820,0.00695362
0.00602458,-0.01185822
0.00001710,0.00362043
-0.00081331,-0.00362043
0.01043564,-0.00242090
0.00108714,0.00201789
-0.00272963,0.00233555
0.00510387,-0.00225496
-0.01346676,0.00978825
0.01235386,-0.01107907
0.00242767,-0.00105008
0.00444108,-0.00234632
0.00403536,0.00056687
0.00312871,0.00420101
-0.00312849,0.00386220
0.00322257,-0.00717309
0.00539857,-0.00170005
0.00433414,-0.00105383
0.00338420,-0.00675487
0.00984964,-0.00114388
0.00327955,-0.00278350
0.00620030,0.00253819
-0.00949561,0.00538249
0.00604384,-0.00500645
-0.00310579,0.00150294
-0.00683092,0.00691369
-0.01141289,0.00622196
0.00543483,-0.00404388
0.01329316,-0.00794976
0.00765950,-0.00032613
0.00297531,0.00228086
-0.01202040,0.01478035
0.02201700,-0.00842147
-0.00297324,-0.00011320
-0.00175077,0.00896756
-0.00037731,0.00025638
-0.00198864,-0.00016826
0.01242310,-0.00692320
0.00326500,-0.00589147
-0.00036260,0.00076269
0.00935056,0.00277796
0.00378221,0.00941026
-0.00695014,-0.00656816
-0.00134013,0.00591893
0.00293416,-0.00237594
0.00573119,-0.00375999
0.00017677,-0.00168732
-0.00594062,0.00692492
0.00414012,-0.00468355
0.00433813,0.00026838
-0.00057545,-0.00040301
0.00670233,-0.00403977
-0.00151692,-0.00446269
-0.00108621,0.00421976
0.00003630,0.00032384
0.00038438,0.00196440
0.00216523,-0.00188342
0.00033846,0.00143897
0.00943833,-0.01057071
-0.00164983,-0.00038398
0.00398968,-0.00425847
-0.00275772,0.00311367
0.00028987,0.00057252
-0.00578599,-0.00106349
-0.00914456,-0.00747648
-0.00172386,-0.00462893
0.00281147,0.00495872
-0.00198443,-0.00794572
0.00268601,-0.00474785
0.00142667,0.00466471
-0.00898200,0.00431214
-0.00598134,-0.00215375
-0.00703741,-0.00041472
0.00924913,-0.00024893
-0.00524729,0.00240357
0.00305469,-0.00706130
-0.00367036,0.00341229
-0.01636870,0.01361575
0.00386117,-0.00732120
0.01704761,-0.00896517
0.00875121,0.00018327
-0.00554045,-0.00075823
-0.00764028,-0.00191897
0.00303419,0.00383434
-0.01552511,0.00390252
-0.00909340,0.00057992
0.00975684,-0.00423295
-0.00033937,0.00207724
-0.00128951,0.00777183
0.00334152,-0.00669344
0.00407799,-0.00440397
0.00791646,0.00149785
-0.00749692,0.00431465
-0.01244214,0.00380130
-0.00866898,0.00411559
-0.00048036,-0.00403308
0.01182776,-0.00074253
0.00377538,-0.00140411
-0.00681984,0.00082619
0.00259240,-0.00289459
0.00728279,-0.00589777
-0.00627123,-0.00024999
-0.00809589,0.00419950
0.00231461,-0.00419950
-0.00650632,-0.00585039
-0.01544871,0.00318019
0.00555159,-0.00469019
0.00316868,-0.00196628
-0.00536128,0.00665647
-0.00995895,0.01747669
-0.00094361,-0.00799643
-0.00572015,-0.00348229
0.01420894,-0.00525463
0.01714552,0.00201021
0.00887400,-0.00459351
-0.00239244,0.00359309
-0.00044622,-0.00166963
0.00076209,-0.00150499
0.01119862,-0.00251346
0.00616853,-0.00251972
0.00889605,-0.00497409
0.00339615,0.00081946
-0.00186481,-0.00316327
0.00076221,-0.00036435
-0.01036123,-0.00322554
0.00000480,-0.00306542
0.00316945,0.00255513
-0.00717830,0.00576768
0.00069347,-0.00442455
-0.00746414,-0.00534910
-0.00220318,-0.00419358
-0.01790209,0.00743370
0.00297138,-0.00777679
0.01026784,-0.00541958
0.00120448,0.00008620
0.00085579,-0.00198574
-0.00177182,-0.00450413
-0.00283589,0.00230656
0.00651369,-0.00491432
-0.01006087,0.00295493
-0.01985549,0.00277325
-0.00957909,0.00715730
-0.00581824,0.00693588
-0.00319999,-0.00770949
0.00720954,-0.00160069
0.00595707,-0.00608201
-0.00839839,0.01051641
-0.00621675,-0.00360793
-0.00330800,0.00848370
0.00243563,0.00315227
-0.00889300,-0.00460397
0.01552404,-0.00051283
-0.00248750,-0.00686344
0.00062921,0.00249347
-0.00237266,0.00715332
0.00474632,-0.00380131
0.00326924,-0.00146463
0.00684413,-0.00051437
0.00215167,-0.00602106
-0.00503287,0.00043129
0.00541219,-0.00284987
-0.01185465,0.01152204
0.00016204,-0.00600239
-0.00828921,0.00266267
-0.01290640,0.00734987
0.00639214,0.00093618
-0.00048034,0.00732319
0.01010751,-0.00689792
-0.00768175,0.01166634
0.00097732,-0.00454890
0.01271047,-0.00499388
-0.00359668,0.01012252
-0.00276165,0.00294403
-0.00555899,-0.00377589
0.00240193,-0.00336850
0.00473480,-0.00617677
0.00347614,0.00152664
-0.00205812,0.00380631
0.00059969,0.00050638
0.00715663,0.00362184
0.01635848,-0.00689274
0.01073771,-0.00469253
-0.00058847,-0.00390318
0.00661541,-0.00979917
0.00125958,-0.00181245
-0.00561105,0.00431000
-0.00473043,-0.00077449
0.00315607,-0.00689292
-0.00228336,0.00672075
-0.00385300,0.01169208
-0.00498769,0.00300778
0.00210150,-0.00783583
-0.00248801,0.00119637
-0.00024198,0.00204762
-0.01040999,-0.00162068
-0.00082228,-0.00582192
-0.01154398,-0.00103094
0.00604131,-0.00447968
0.00559947,0.00387782
-0.00774365,0.00094560
-0.00390852,-0.00087679
0.00722764,0.00187307
0.00895398,0.00542751
0.00226759,0.00085333
-0.00749003,-0.00102408
-0.02596392,0.01036365
-0.00954044,-0.00262324
-0.03426950,0.02102800
0.01119795,-0.00555771
-0.05985283,0.02746845
0.02000700,-0.02337206
-0.00502226,0.04343754
0.04167159,-0.02419748
-0.00683563,0.00137651
0.01604428,-0.00555836
0.00139728,0.00224012
0.00297355,-0.00681772
-0.02386427,0.00768300
-0.00330619,0.00270520
0.01368983,0.00470861
0.03169727,-0.00251390
-0.00088313,0.01216986
-0.02160698,0.00205940
0.00405731,-0.00602176
0.02820473,0.00321616
0.00378740,0.00495653
0.01614798,-0.01589317
-0.00233306,-0.00159191
-0.01422699,0.00209501
-0.03635611,0.01599700
0.01637407,-0.00231771
0.02126657,-0.00358296
-0.01336972,0.00358296
-0.02626223,0.01469384
-0.00059352,0.01347032
0.00457816,0.00186525
0.02081889,0.00317845
0.01488104,0.00116034
-0.00297418,0.01811857
-0.02129283,0.00425014
-0.00932608,0.03501730
-0.04935192,0.02428834
0.00638361,-0.03500325
0.02417759,-0.00226040
0.01184294,-0.01230694
-0.01028007,0.01571028
0.00738931,0.01044757
-0.00544369,0.01261068
-0.01108709,0.01137897
-0.00507257,-0.01860707
0.00103260,-0.01729041
0.00843184,-0.00783211
-0.00828638,0.00052058
0.01629276,-0.01618223
0.00400311,0.00919135
0.02314215,-0.00625633
0.00331303,0.01547519
0.00759502,-0.01872013
-0.02095711,0.01879434
0.02563186,-0.00852222
-0.01404903,0.00585565
-0.00370783,0.01695465
0.01801467,-0.00051201
0.00696640,-0.02286702
0.00069703,0.01123984
0.01486286,-0.00914608
0.02505122,-0.02159554
-0.00050576,-0.00850874
-0.01505896,0.02725416
-0.01161079,0.01798118
0.02313380,-0.01782387
0.00301108,0.00969001
0.00909550,-0.00565353
0.00879852,-0.00456092
-0.02159478,0.02355140
0.00167335,-0.01000447
0.02536388,0.00036960
-0.01301851,-0.00236778
0.00601052,0.00554065
-0.01580991,0.00425640
-0.01641723,0.00636910
0.00479371,-0.00014578
-0.00870797,0.01741689
-0.01665182,0.01253040
-0.00147124,0.00365121
-0.02147718,0.00241500
0.02809606,-0.01409324
0.00422444,-0.01639497
0.03089495,-0.01220352
-0.00712622,-0.00115292
0.00513968,0.00117497
0.00939939,-0.00758784
-0.00086283,-0.00365232
-0.00044825,0.00195008
-0.01121513,0.01429729
0.01586372,-0.00956774
-0.02051044,0.02212876
-0.01265865,0.00022348
-0.00016033,0.00161362
0.00132472,-0.00226267
-0.01303290,0.00267287
0.01814431,-0.00930295
0.01066791,0.00332050
0.01190629,-0.00114424
-0.00068407,0.00260532
0.00134893,0.01197624
-0.01211257,-0.00205887
0.01465194,0.00186604
-0.00291426,-0.00556543
0.00824105,-0.02003813
0.00008800,0.00321184
-0.00993696,0.00415499
-0.00630352,-0.00399429
0.01096467,-0.00476585
0.00313408,-0.00250547
0.00035719,-0.00514085
-0.02091359,0.00469931
0.01000765,-0.00341348
-0.00856839,-0.00899853
0.02444022,-0.00829849
0.00460978,-0.00606718
-0.00788256,-0.00424241
-0.00505447,-0.00197584
-0.00924879,-0.00388703
0.00970920,-0.00582067
0.00075005,-0.00299244
-0.00150675,-0.00572506
0.00152899,0.00435284
0.00485026,0.00658972
0.00763906,-0.01300574
0.00004010,-0.00732523
0.01006944,-0.01042542
-0.00079802,0.00110586
0.00205055,0.00368006
0.00266370,-0.00295401
-0.00243646,0.00887498
0.00144353,-0.00454543
-0.00979691,0.00141285
0.00086344,0.00991234
0.00914050,-0.00574027
-0.00781696,-0.00486253
0.01002432,-0.00060457
-0.01148178,0.00432596
0.00140079,0.00445531
0.00303631,-0.00186241
-0.00217501,0.00606539
-0.00421229,-0.00208765
0.00621851,-0.00330717
-0.00539916,0.00175224
0.00571544,-0.01000949
0.00769981,0.00136654
-0.00450195,0.00657883
-0.01765289,0.01295229
0.00162349,-0.00834709
0.00708274,-0.01629854
-0.00329556,-0.00319215
-0.00267902,0.00118641
0.01136344,-0.00833441
-0.00127174,0.01415100
0.00428689,-0.00542934
0.00324320,0.00003950
-0.00532487,-0.00003160
0.00991623,0.00437569
-0.00289221,0.00749262
0.00029708,-0.00562992
0.01368579,-0.00649130
0.00239457,0.00411711
-0.00117227,0.00360627
0.00550188,0.00310081
0.01006757,0.00056278
0.00975211,-0.00608988
0.00041062,0.00345313
-0.01326357,0.00140920
0.00084407,0.01452399
-0.01011835,0.01366213
0.00337506,0.00034986
0.00485625,-0.00954971
-0.02349145,0.01091736
0.01576387,0.00310833
0.00766059,-0.00873539
-0.00063673,0.00667432
0.00166450,0.00129623
-0.00103571,-0.00785601
-0.01003806,0.00593003
-0.00289705,-0.00208940
0.00556848,0.00003810
0.00373408,0.00427266
0.00285169,-0.01863549
0.00347425,0.00010801
0.00345117,-0.00258005
-0.00043879,0.00493020
-0.00434092,0.01239885
0.01603230,0.00022804
-0.02096644,0.01523520
-0.00234423,0.01208983
0.00122815,0.00059879
-0.00722807,0.00248755
-0.01389648,0.01093214
-0.01081335,0.00916057
-0.01135988,-0.00620435
-0.00668271,0.00536586
-0.01041089,-0.00199071
0.01712910,-0.00793695
-0.00083257,0.01487632
-0.00157035,0.00524650
0.00348999,0.00216664
-0.00178469,0.00126350
0.00416752,-0.00534325
0.01277708,-0.00385165
-0.00147458,0.01947173
-0.00520710,0.01276200
-0.01840236,-0.00286238
-0.00330244,-0.00690326
0.00079780,0.00004220
0.00498708,-0.01298019
-0.00073667,0.00282722
0.00205362,-0.01051587
-0.00775048,0.01334926
0.00633188,-0.00988421
-0.00346314,0.00218910
0.00800008,-0.00852567
0.00793038,0.00287152
0.00850255,-0.00638760
0.01636082,-0.01077649
0.00733930,0.00062856
-0.01181332,0.01548576
0.01432108,-0.00358183
0.00219897,0.00283338
0.00462789,-0.00960684
0.00384452,-0.01435694
0.00371499,0.00334955
0.01407614,-0.01823742
0.00583278,-0.00273563
-0.00201221,0.00018765
-0.00778017,0.00426802
-0.00523444,-0.00014951
0.00329879,-0.00413354
0.00215786,0.00281002
0.00429072,-0.00487572
0.00115814,0.01121595
0.00569687,-0.01219391
0.01012994,-0.00523722
0.00881490,-0.00583547
-0.01281529,-0.00081468
0.00012423,0.00584780
0.00137809,0.01121952
0.00339596,0.01501222
-0.00611622,0.01114949
-0.00647753,-0.00801952
0.01332049,-0.01459921
0.01210778,-0.01286367
-0.00346267,0.00209132
-0.01533058,0.00597062
0.00248111,0.00158817
-0.00113771,-0.00191805
0.00585633,-0.01546343
0.00238853,0.00469602
-0.00063780,0.00167402
-0.00534803,-0.00577611
-0.00426107,-0.00363757
0.00423219,-0.00054258
-0.01191230,0.00372328
0.00688054,0.00309474
0.00362539,-0.00344508
-0.00190704,0.00298949
-0.00411957,-0.00391174
-0.00488244,-0.00086968
-0.00629884,-0.00019843
-0.00173511,-0.00155843
-0.00370728,0.00656863
0.00830063,0.00000000
-0.00595028,0.00176055
-0.00054935,-0.00050808
-0.00105184,0.01007606
0.00042069,0.00200309
-0.01270489,-0.01174541
0.00962570,0.00087165
-0.00638954,-0.00194146
0.00061909,-0.00411538
0.01038550,-0.00360439
0.00141976,-0.00750230
-0.00131642,0.00672171
0.00019446,-0.00591273
0.00621606,0.00093147
0.01099788,-0.02258218
-0.00177109,0.00382544
-0.00075112,0.00307641
0.00859414,0.00527750
-0.01082889,0.00027208
-0.00399937,-0.00118220
0.00550112,0.00442590
-0.00856361,-0.00359356
0.00292071,0.00069953
0.00978803,-0.00345587
0.00170588,0.00283412
0.00794206,-0.00254565
0.00181553,0.00204014
-0.00473090,-0.00311636
0.01011572,-0.00566543
0.01229299,0.00352511
-0.00423265,0.00099262
-0.00004310,0.00480064
-0.00685154,0.01005625
0.00661754,-0.00728458
-0.00191606,-0.00320715
0.00820021,-0.00318629
0.01206260,-0.00017950
0.00097860,-0.00153862
0.00077040,0.00282552
-0.00484713,0.00367989
-0.00626155,-0.00181881
-0.00192743,0.00891455
0.00128410,0.00057039
-0.00518959,0.00114759
-0.00096394,-0.00021555
-0.00047368,0.00587250
-0.00522944,-0.00003820
0.00050375,0.00152207
0.00245206,-0.00424300
-0.00003640,-0.00593516
-0.01715567,0.00823503
-0.00440686,0.00754472
-0.00376844,0.00273226
0.00448455,0.00199131
0.00533577,0.00063518
-0.00801868,0.00329045
-0.00434710,-0.00513661
0.00631275,-0.00678593
0.00861799,-0.00893034
0.01168502,0.00380096
0.00870474,-0.00141120
-0.00268727,-0.00623609
-0.00098526,0.00419249
-0.00260356,0.00231987
0.00343132,-0.00516177
0.00423178,-0.00169040
-0.00612869,0.00111955
0.01165260,0.00282811
0.00033027,-0.00410225
0.00185168,-0.00215031
0.00407950,-0.00352165
0.00487174,-0.00191342
0.00783971,-0.00249453
0.00113000,-0.00656202
-0.00410660,0.00557029
0.00103683,-0.00469077
0.00665378,-0.00092673
0.01118912,-0.00057366
-0.00406934,0.00425177
-0.00023620,-0.00204519
-0.00036807,0.01283619
-0.00202333,0.00428865
-0.00086663,0.00265669
-0.00059443,-0.00387569
0.00578127,0.00380646
-0.00036834,-0.01278660
0.01359739,-0.00655713
0.00149916,0.00249037
0.00431084,-0.00387135
0.00142623,0.00189839
-0.00122718,0.00251249
0.00651523,-0.00552649
-0.00006100,-0.01007285
0.00063128,0.00453940
-0.00056171,-0.00443619
-0.00256360,0.00120611
0.00261662,0.00037261
0.00173790,-0.00303269
0.00597171,0.00649077
0.00025035,0.00216995
0.00213044,-0.00539023
0.00270329,0.00611515
-0.00031432,-0.00503006
0.00323413,0.00462832
0.00735949,0.00606481
-0.00009870,-0.00420692
-0.00337768,0.00012586
-0.01043873,-0.00240940
0.01077327,-0.00688995
-0.00175749,0.00245768
-0.00257313,0.00408541
-0.01217590,0.00322010
0.00155698,-0.00057394
-0.00056527,0.00106903
-0.00423490,-0.00373099
-0.01747093,-0.00039439
-0.00495572,0.00036280
0.00624053,-0.00013403
-0.00025005,0.00040220
0.01121504,-0.00435369
-0.00765027,0.00694422
-0.00368531,0.00155584
-0.00592808,-0.00285424
-0.00866478,0.00753061
-0.00018394,0.00357287
0.00650208,-0.00567725
0.00792090,0.00103320
-0.00284327,-0.00237329
-0.00283178,-0.00125548
0.00331813,-0.00290155
0.00323277,0.00581814
-0.00433566,-0.00116720
0.00801694,-0.01078032
-0.00700083,-0.00727596
-0.00108869,-0.00793241
-0.01575624,0.00079609
0.00162560,-0.00161692
-0.01729974,0.00064383
-0.01286115,0.00123829
0.01034462,-0.00843293
0.00077859,0.00678428
0.00365205,-0.00619284
0.00500421,-0.00036456
0.01764956,0.00088278
0.00939945,-0.00107720
-0.00328533,0.00082620
0.00411105,-0.00683282
-0.00901577,0.00660608
-0.00345719,-0.00343976
-0.00742862,-0.01085917
0.00430893,0.00051744
0.01240669,-0.00249110
0.00922768,-0.00443844
0.00062173,-0.00484871
-0.00914265,0.00296172
-0.02344990,0.01628539
0.00555199,-0.01103069
-0.01427843,0.00602214
-0.00354290,0.00282193
0.00816159,0.00110208
0.00247374,0.00030995
0.00463596,-0.00153456
-0.01917150,-0.00553752
0.00595315,-0.00005750
-0.01540614,-0.00147972
0.00032291,0.00310494
0.00838623,-0.00480115
-0.00411291,0.00362771
0.01209239,-0.00937990
-0.00953030,0.00361552
0.00493316,-0.00751036
-0.00720712,-0.00313348
-0.01001384,0.00028374
0.00141202,0.00760627
0.00060763,0.00684174
0.00378126,0.00247261
-0.00047501,0.00029533
-0.00344514,0.00591260
0.00109183,0.00587785
-0.01752550,-0.00350796
-0.01303450,0.00301332
-0.01064682,0.00760251
0.00958155,-0.00321653
0.00039493,0.01128878
-0.00933787,-0.00576492
0.01531116,0.01410429
-0.00307287,0.00201771
0.00846652,0.00914761
0.01462542,0.00185388
-0.01193728,-0.00358577
-0.00841647,-0.00385844
-0.01294391,0.01255007
0.00873091,-0.00412165
-0.00857302,-0.00336286
0.01207297,0.01027967
-0.02062092,-0.00553583
-0.01032852,0.00737948
0.00002830,-0.02342049
-0.00538835,0.00638117
0.00710900,0.00962080
-0.00226506,0.00588501
-0.01057348,0.02279040
-0.03991322,0.00962875
0.01374489,-0.00253204
-0.01374146,-0.00137766
0.01019406,-0.00174171
0.02355825,-0.00807707
0.02155381,-0.01106166
0.02423195,-0.00498936
0.01353320,0.00081140
-0.00839716,0.00711214
-0.00008890,-0.00827144
0.00905895,-0.00162542
-0.01411131,0.01230991
-0.01366775,-0.01408531
0.00372038,0.00088425
-0.00553431,-0.00897079
0.01194884,0.00089843
-0.00371292,0.00071106
-0.00018569,-0.01081296
-0.01657436,-0.00390786
0.01453547,-0.01116657
0.00012716,0.00172180
-0.00882586,0.00122343
0.00564936,-0.00155153
0.01662395,-0.00026422
0.00119758,0.00918067
-0.00213134,-0.00053562
0.00763878,0.00470752
-0.01775628,0.00707685
-0.00261382,0.00101141
0.01483425,-0.00167053
0.02481052,0.00696937
0.00447690,-0.01379793
-0.00317236,-0.00109127
-0.00008560,-0.00182133
0.00788204,0.00974116
0.01095959,-0.01135145
-0.00148341,0.00111877
-0.01236010,0.00484145
0.00571917,0.00430748
0.00150148,0.00049492
-0.00649687,0.00654442
-0.00250913,0.00685061
-0.01353840,0.01239172
0.00818994,-0.00718986
-0.00881904,0.02113721
-0.01093147,-0.01467471
-0.00200899,-0.00841484
-0.01242130,0.01759615
-0.01908071,0.00575452
-0.01033998,0.00458346
-0.00218292,0.00062926
0.00838816,0.00336265
0.01599272,-0.00411506
-0.01474919,0.00567077
0.00585060,-0.00596384
-0.00219185,0.00513207
0.00574386,-0.01624606
0.02569220,-0.00475206
0.01884585,-0.00178510
-0.00221771,-0.00306406
-0.02074297,0.00222927
0.00822363,-0.00213562
0.00036964,-0.00900427
0.01841402,-0.02107041
-0.00358469,0.00474302
-0.01268497,0.01084136
0.00214923,-0.00314001
-0.00253816,0.01203851
0.01239754,0.00323471
-0.00954722,0.00520742
-0.01031077,0.00482049
-0.01771974,-0.00351787
0.02821659,0.00549062
-0.00083764,-0.00415921
-0.01118885,0.00476983
0.00167363,-0.00751169
-0.01126794,0.00481636
-0.01329704,0.00463343
-0.00127014,-0.00053973
0.01552563,-0.00633222
0.01191741,-0.00933977
-0.00227912,0.00127007
-0.01636945,-0.00079186
0.00339936,-0.01114523
-0.00386820,-0.00523016
0.00529010,0.00548544
-0.00165704,0.01065976
0.01152560,-0.01101393
-0.00641278,0.01092309
-0.00757088,-0.00191557
0.01050152,-0.00646102
0.01108639,-0.00013206
0.00386751,0.00408779
-0.00569117,0.00186161
-0.00027876,0.00483297
0.00099761,0.00311466
-0.00160526,-0.00556943
-0.01744475,0.01363288
-0.00060457,0.00037071
-0.00673041,0.00409076
-0.00364921,-0.00436039
-0.00445833,0.00411300
-0.00232558,-0.00325719
0.00431654,-0.01287204
0.01350738,-0.00380948
0.01788597,-0.00222228
-0.00957089,0.00145321
0.00374045,0.01050611
0.00495912,-0.00482174
0.00488212,-0.00459583
-0.00610271,0.00582161
0.00132568,0.00135002
0.02099401,0.00469877
0.00685048,-0.00412746
0.00800167,0.00292277
-0.00852056,0.00771189
-0.00622963,-0.00758668
0.00302309,-0.00449221
-0.00223016,0.00334890
0.00036884,-0.01249962
0.00863729,-0.00666133
0.00473869,0.00091956
-0.00437648,0.01322719
-0.00997100,-0.01139297
0.00403131,0.00414816
-0.00705073,0.00168969
0.00766527,-0.00364885
0.00281091,0.00342020
-0.00034488,0.00189078
0.00765749,0.00089013
0.00075931,0.00646455
0.00499215,-0.00119011
0.00479751,0.00094899
-0.01809552,0.00656754
-0.00293117,-0.00415822
-0.01289678,-0.00189043
0.00606577,-0.00469914
-0.00631772,0.00893904
0.00168592,-0.00304542
0.02077492,-0.00963682
-0.00708821,0.00859535
0.00664715,0.00046735
0.00168240,0.00901462
-0.00799493,0.00578060
-0.00621813,-0.00292461
0.00155118,-0.00037719
-0.00328682,0.00340727
0.00534417,0.00188171
-0.01270481,0.00711076
-0.01338014,0.00409433
-0.00284424,-0.00561113
-0.00496737,-0.01476465
0.00071219,0.01635237
0.00779464,-0.00298706
-0.00313967,-0.00070109
-0.01961967,-0.00258785
-0.00511837,-0.00339626
0.01017626,-0.00069075
0.00586424,0.00023910
-0.01015307,0.00360149
0.01590770,-0.00139120
-0.00170811,0.00195691
-0.00941000,-0.00443349
0.00992184,-0.00168286
0.00060383,-0.00309540
-0.00772876,0.00336661
-0.01033072,0.00634517
-0.00884235,-0.00360670
0.00177246,-0.00121669
0.00171366,-0.00067001
-0.01951592,-0.00200826
-0.01076994,0.00887443
0.00792869,-0.00675143
-0.00334739,-0.00043180
-0.00641693,0.00469362
0.01416012,-0.00237383
-0.00162061,-0.00285450
0.00397023,-0.00665639
-0.00674260,0.00229252
-0.00623912,0.00233723
0.00047980,0.00557846
-0.00141591,-0.00335544
-0.01558164,0.00346908
-0.00227749,-0.00633950
0.02250379,-0.00413517
-0.00007090,0.01039111
0.02050994,-0.00251801
0.01018466,-0.00171452
-0.00501030,-0.00355089
-0.00072076,-0.00516360
-0.00079741,0.00057710
0.00375817,-0.00468116
0.00343144,0.00051905
0.01026971,-0.00147579
0.00020783,0.00018469
0.01058180,0.00291448
-0.00828529,0.00234518
0.00086941,-0.00910766
-0.00006500,0.00051067
0.00763487,0.00476235
0.00075610,-0.00640443
-0.01203687,0.00566727
-0.00166208,-0.00169992
0.00370535,-0.00141539
-0.00120699,0.00560246
0.01004602,-0.00265410
-0.00579957,-0.00279863
-0.00458250,0.00239720
-0.00423992,0.00107361
0.00274951,0.00207509
-0.00519889,0.00266506
-0.00153926,-0.00066449
0.01400584,-0.00109515
0.00021831,-0.00228573
0.00627799,-0.00487162
0.00194913,0.00253766
0.01025089,-0.00129416
0.00798114,-0.00484303
-0.00343191,-0.00166982
-0.00045139,-0.00005950
0.01063134,0.00053454
0.00357332,-0.00336964
-0.00218808,-0.00109701
-0.01392232,0.00484808
0.00807599,-0.00502653
-0.00140410,0.00057401
-0.00083565,0.00120420
0.00057103,0.00076490
0.00274505,-0.00368892
-0.00062100,-0.00171263
0.00206515,0.00121226
-0.00108641,-0.00085519
0.00003530,0.00066166
0.00117834,-0.00218730
-0.01553087,0.00143774
0.01378664,0.00419404
0.00450566,0.00224461
-0.00411015,-0.00113367
0.00522383,-0.00474588
0.01424912,0.00486423
0.00540231,0.00700952
0.00081997,0.00020740
-0.00233657,-0.00123358
-0.00764796,-0.00207009
-0.00310120,0.00274277
0.00259961,0.00226613
0.00038472,0.00519143
0.00444795,-0.00941998
0.00360910,0.00264616
-0.00213557,-0.00284409
0.00118933,0.00363487
-0.00074518,0.00213259
-0.00071310,-0.00435283
-0.00562529,0.00074654
-0.00281858,-0.00431309
0.00570950,0.00111162
0.00316944,-0.00241764
0.00944011,0.00377447
0.00876974,-0.00255414
-0.00327237,0.00117267
-0.00150644,0.00353960
-0.00113109,-0.00252394
0.00650639,-0.00120075
-0.00487515,0.00176898
0.00017340,-0.00119845
0.01110629,-0.00232260
-0.00015949,-0.00017535
0.00110949,-0.00137856
-0.00201226,0.00540131
0.00812109,-0.00402658
-0.00346516,0.00195516
0.00297251,-0.00254098
-0.00131315,-0.00048414
0.00499592,0.00197507
-0.00076025,-0.00098314
0.00356112,0.00450473
-0.00143058,0.00483443
-0.00383436,0.00706371
-0.01119663,0.00509514
0.00383624,-0.00356079
0.01374024,0.00110443
-0.00253671,0.00806121
-0.00125772,-0.00379222
-0.00699380,0.00259428
-0.00023122,-0.00274375
0.01291250,-0.00530060
0.00122754,-0.00286873
-0.00022532,-0.00059995
0.00154292,-0.00446344
-0.00366109,-0.00017213
0.00503957,-0.00174768
