Date,LogRend_SIP500,LogRend_USD/MXN
7/5/2018,0.008583857,-0.027426389
7/6/2018,0.008445518,-0.008861861
7/9/2018,0.008784291,-0.009992827
7/10/2018,0.003467249,0.006098539
7/11/2018,-0.007119486,-0.008683052
7/12/2018,0.008710992,0.002453319
7/13/2018,0.001078656,-0.004675956
7/16/2018,-0.001028665,-0.003574196
7/17/2018,0.003965824,-0.003657604
7/18/2018,0.002158182,0.002746703
7/19/2018,-0.003960827,0.00024358
7/20/2018,-0.000948898,0.007706294
7/23/2018,0.001836362,-0.000760402
7/24/2018,0.004769519,-0.006257987
7/25/2018,0.009060435,-0.002526624
7/26/2018,-0.003036903,-0.010637348
7/27/2018,-0.006583835,-0.001222848
7/30/2018,-0.005770789,-0.001380249
7/31/2018,0.004872837,-0.004099411
8/1/2018,-0.001040893,0.007221866
8/2/2018,0.00491435,-0.004015089
8/3/2018,0.004633432,0.002358766
8/6/2018,0.003531983,-0.003513274
8/7/2018,0.002820202,-0.00226762
8/8/2018,-0.000262414,-0.004505842
8/9/2018,-0.001442715,0.000775016
8/10/2018,-0.007139312,0.014196427
8/13/2018,-0.004014038,0.018323157
8/14/2018,0.00636893,0.003298556
8/15/2018,-0.007631209,-0.013201721
8/16/2018,0.007888215,0.015983989
8/17/2018,0.003317606,-0.009242977
8/20/2018,0.002425075,-0.006825777
8/21/2018,0.0020664,0.006617434
8/22/2018,-0.000398231,-0.003150191
8/23/2018,-0.001692694,-0.009356471
8/24/2018,0.006179706,0.012646666
8/27/2018,0.007641141,-0.012633352
8/28/2018,0.000269242,0.001732913
8/29/2018,0.005685242,0.014039198
8/30/2018,-0.004440172,-0.00735155
8/31/2018,0.000134468,0.009127475
9/4/2018,-0.001655692,0.00442795
9/5/2018,-0.002807063,0.009519425
9/6/2018,-0.003658991,-0.001612118
9/7/2018,-0.002215798,-0.005412077
9/10/2018,0.001896028,0.004221897
9/11/2018,0.003732866,-0.002498763
9/12/2018,0.000356608,-0.003321195
9/13/2018,0.005268352,-0.009140827
9/14/2018,0.000275444,-0.010407652
9/17/2018,-0.005585291,0.002381689
9/18/2018,0.005354653,0.002356977
9/19/2018,0.001252488,-0.00696096
9/20/2018,0.007810014,-0.001736651
9/21/2018,-0.000368601,0.004266928
9/24/2018,-0.003521882,0.000438973
9/25/2018,-0.001305948,0.006437481
9/26/2018,-0.0032947,0.000497082
9/27/2018,0.002759476,-0.006679326
9/28/2018,-6.87E-06,-0.003314943
10/1/2018,0.003634492,-0.005989215
10/2/2018,-0.000396769,0.001791205
10/3/2018,0.000711267,0.004224609
10/4/2018,-0.008203035,0.012977553
10/5/2018,-0.005543315,0.003702608
10/8/2018,-0.000395195,-0.017847052
10/9/2018,-0.00141891,0.009449877
10/10/2018,-0.033416389,0.00254645
10/11/2018,-0.02078758,0.009021661
10/12/2018,0.014106235,-0.009848147
10/15/2018,-0.005922482,-0.005759011
10/16/2018,0.021267828,-0.002488906
10/17/2018,-0.000252694,-0.003620252
10/18/2018,-0.014496491,0.006034952
10/19/2018,-0.000361235,0.014466274
10/22/2018,-0.004308797,0.007272151
10/23/2018,-0.005527076,0.005807776
10/24/2018,-0.031350774,-0.00535291
10/25/2018,0.018453718,0.015872121
10/26/2018,-0.017479138,-0.005926466
10/29/2018,-0.006581208,-0.005763953
10/30/2018,0.015545323,0.034658616
10/31/2018,0.010792879,0.000433729
11/1/2018,0.010502499,0.012556442
11/2/2018,-0.006336721,-0.007574224
11/5/2018,0.005584694,-0.007532611
11/6/2018,0.006239788,-0.007116495
11/7/2018,0.020987079,-0.008187024
11/8/2018,-0.002512069,0.007774147
11/9/2018,-0.009241586,0.015185998
11/12/2018,-0.019898151,-0.003139174
11/13/2018,-0.001483019,0.012444864
11/14/2018,-0.007596189,0.005032328
11/15/2018,0.010538033,-0.003270928
11/16/2018,0.002220838,-0.006994482
11/19/2018,-0.016783161,-0.005283435
11/20/2018,-0.018317996,0.011257241
11/21/2018,0.003038669,-2.46E-05
11/23/2018,-0.00657642,-0.003733461
11/26/2018,0.015412976,0.005538659
11/27/2018,0.003256384,0.009244481
11/28/2018,0.022714051,-0.006738294
11/29/2018,-0.002185495,-0.008927401
11/30/2018,0.008137548,-0.002409949
12/3/2018,0.010882002,-0.003174422
12/4/2018,-0.032900229,0.008566597
12/6/2018,-0.001523388,0.008523037
12/7/2018,-0.023596335,-0.008550146
12/10/2018,0.001760603,-0.002925482
12/11/2018,-0.00035641,0.002015274
12/12/2018,0.005404871,-0.006706151
12/13/2018,-0.00019995,-0.006334332
12/14/2018,-0.019271212,0.010951166
12/17/2018,-0.020992285,-0.006562245
12/18/2018,8.64E-05,-0.003501649
12/19/2018,-0.015515459,-0.000670896
12/20/2018,-0.015897809,0.001442862
12/21/2018,-0.02080312,-0.010865211
12/24/2018,-0.027486573,0.002644956
12/26/2018,0.048403178,0.001853565
12/27/2018,0.008526229,-0.003233557
12/28/2018,-0.001242354,-0.010658124
12/31/2018,0.008456626,-0.001883111
1/2/2019,0.001267693,-0.000869324
1/3/2019,-0.025068332,-0.001050024
1/4/2019,0.033759399,-0.000163242
1/7/2019,0.006985976,-0.011419441
1/8/2019,0.009648587,-0.000891981
1/9/2019,0.004089671,-0.001898056
1/10/2019,0.004508241,-0.006332111
1/11/2019,-0.000146309,-0.003920511
1/14/2019,-0.005271395,0.00042593
1/15/2019,0.010664619,-0.008674393
1/16/2019,0.002219521,-0.00010968
1/17/2019,0.007562731,-0.004777473
1/18/2019,0.013096913,0.006035411
1/22/2019,-0.014258477,0.007959655
1/23/2019,0.00220049,0.000271514
1/24/2019,0.00137478,-0.006805544
1/25/2019,0.008452868,-0.00048371
1/28/2019,-0.007877776,-0.001286785
1/29/2019,-0.001457308,0.002561397
1/30/2019,0.01542961,0.002796363
1/31/2019,0.008560649,0.000755027
2/1/2019,0.000898207,-0.000637741
2/4/2019,0.006753381,-0.000319523
2/5/2019,0.00469737,0.000424309
2/6/2019,-0.002226916,-0.003709376
2/7/2019,-0.009401193,0.004447466
2/8/2019,0.000675973,-0.00183425
2/11/2019,0.000708852,-9.49E-05
2/12/2019,0.012807853,0.011263194
2/13/2019,0.003019432,-0.002372115
2/14/2019,-0.002655163,0.008852319
2/15/2019,0.010820005,-0.008033719
2/19/2019,0.001497621,-0.00079263
2/20/2019,0.001775534,-0.005319915
2/21/2019,-0.003532669,0.004018342
2/22/2019,0.006390639,0.002911243
2/25/2019,0.001231104,-0.007582883
2/26/2019,-0.00079077,-0.000397331
2/27/2019,-0.000544197,0.00334207
2/28/2019,-0.002829508,-0.001070218
3/1/2019,0.006871657,0.005111464
3/4/2019,-0.003888107,0.000129804
3/5/2019,-0.001132173,0.001463804
3/6/2019,-0.006545474,-0.001868717
3/7/2019,-0.008158911,0.004755609
3/8/2019,-0.002133964,0.010467421
3/11/2019,0.014559536,-0.0035659
3/12/2019,0.002948966,-0.004729611
3/13/2019,0.006925547,-0.003143938
3/14/2019,-0.000868399,-0.002089565
3/15/2019,0.004972519,0.00044307
3/18/2019,0.003699097,-0.004945186
3/19/2019,-0.00013057,-0.007685411
3/20/2019,-0.002948697,-0.003252496
3/21/2019,0.010794015,-0.010345756
3/22/2019,-0.019156827,0.002709269
3/25/2019,-0.000839373,0.014046729
3/26/2019,0.007157053,-0.005299958
3/27/2019,-0.004655143,0.003805421
3/28/2019,0.003583055,0.01434278
3/29/2019,0.006711706,-0.000958376
4/1/2019,0.011502196,-0.000822324
4/2/2019,1.75E-05,-0.008838977
4/3/2019,0.002146072,0.002960276
4/4/2019,0.002082465,8.17E-05
4/5/2019,0.004625718,-0.003694639
4/8/2019,0.001046912,-0.004475436
4/9/2019,-0.006085976,-0.004068861
4/10/2019,0.003471838,-0.003698369
4/11/2019,3.81E-05,-0.005695633
4/12/2019,0.006587578,0.000558162
4/15/2019,-0.000629567,-0.003157489
4/16/2019,0.000509228,0.005408267
4/17/2019,-0.002276401,0.000344611
4/18/2019,0.001577847,-0.003387555
4/22/2019,0.001011506,-0.001825932
4/23/2019,0.008802351,0.003106855
4/24/2019,-0.002194169,0.00409765
4/25/2019,-0.000369042,0.008685461
4/26/2019,0.00467435,-0.002395317
4/29/2019,0.001070949,-0.004957944
4/30/2019,0.000950965,0.003680729
5/1/2019,-0.007530446,-0.003176324
5/2/2019,-0.002126245,0.002349629
5/3/2019,0.009592127,0.006851099
5/6/2019,-0.004481013,-0.00289747
5/7/2019,-0.016649488,-0.003432284
5/8/2019,-0.001606715,0.002489469
5/9/2019,-0.003025999,0.001614238
5/10/2019,0.003713394,0.008085411
5/13/2019,-0.024426469,-0.00535195
5/14/2019,0.007983988,0.004372574
5/15/2019,0.005821994,-0.003301125
5/16/2019,0.008855957,-0.00432412
5/17/2019,-0.005854437,0.002012513
5/20/2019,-0.006772258,0.001642734
5/21/2019,0.008459949,-0.004416242
5/23/2019,-0.014814085,-0.003339622
5/24/2019,0.001352644,0.002525431
5/28/2019,-0.00841095,0.001165831
5/29/2019,-0.00693591,0.006810894
5/30/2019,0.002096273,-0.002491187
5/31/2019,-0.013283205,0.020153478
6/3/2019,-0.002769071,0.00458663
6/4/2019,0.021205927,0.009564758
6/5/2019,0.008128727,-0.012012274
6/6/2019,0.006116841,0.009278212
6/7/2019,0.010442979,-0.003802846
6/10/2019,0.00464922,-0.020290578
6/11/2019,-0.000349941,-0.003880171
6/12/2019,-0.002039658,-0.005133799
6/13/2019,0.004089011,0.002806652
